id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
missouri_db8b49327091,18413,18,Missouri,,,38.804472,-90.64115,412600.49,42.23,10855225.95,0.1,0.3,501649.4020269262,1.0,0.2353,0.8948,29.15,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.804472,-90.64115",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.804472%20-90.64115,"https://www.google.com/maps?q=38.804472,-90.64115&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_2dc27e3330d1,18445,19,Missouri,,,37.240718,-93.366753,119232.35,42.23,3136918.47,0.1,0.3,301055.2754434587,1.0,0.2353,0.9129,29.15,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.240718,-93.366753",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.240718%20-93.366753,"https://www.google.com/maps?q=37.240718,-93.366753&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_1a46a3fb5977,18498,20,Missouri,,,39.074331,-94.610694,126709.08,42.23,3333625.93,0.1,0.3,356346.4283063373,1.0,0.2353,0.9114,29.14,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.074331,-94.610694",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.074331%20-94.610694,"https://www.google.com/maps?q=39.074331,-94.610694&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_ab0930d04c49,18578,21,Missouri,,,39.680306,-91.419825,788717.23,42.23,20750590.33,0.1,0.3,368506.60898361873,1.0,0.2353,0.8683,29.12,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.680306,-91.419825",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.680306%20-91.419825,"https://www.google.com/maps?q=39.680306,-91.419825&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_5352c76621d0,18589,22,Missouri,,,39.749695,-94.760993,257219.67,42.23,6767266.89,0.1,0.3,299395.9827409506,1.0,0.2353,0.9018,29.12,Balanced Opportunity,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.749695,-94.760993",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.749695%20-94.760993,"https://www.google.com/maps?q=39.749695,-94.760993&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_aa1901c2b9cb,18625,23,Missouri,,,38.686005,-90.399205,120497.61,42.23,3170206.57,0.1,0.3,510554.2274078436,1.0,0.2353,0.9103,29.12,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.686005,-90.399205",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.686005%20-90.399205,"https://www.google.com/maps?q=38.686005,-90.399205&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_7ef66f16996d,18655,24,Missouri,,,39.164611,-94.441133,215090.18,42.23,5658869.92,0.1,0.3,366148.57472468034,1.0,0.2353,0.9036,29.11,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.164611,-94.441133",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.164611%20-94.441133,"https://www.google.com/maps?q=39.164611,-94.441133&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_52d5fe362106,18899,25,Missouri,,,37.060546,-94.408696,167268.27,42.23,4400709.42,0.1,0.3,207612.87101625453,1.0,0.2353,0.902,29.07,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.060546,-94.408696",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.060546%20-94.408696,"https://www.google.com/maps?q=37.060546,-94.408696&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_12432360ae81,18902,26,Missouri,,,38.722783,-93.237551,160360.66,42.23,4218975.11,0.1,0.3,418410.5973092467,1.0,0.2353,0.9033,29.07,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.722783,-93.237551",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.722783%20-93.237551,"https://www.google.com/maps?q=38.722783,-93.237551&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_c53514fc23e3,18916,27,Missouri,,,39.754876,-94.847345,110546.53,42.23,2908400.72,0.1,0.3,303070.6601119373,1.0,0.2353,0.9055,29.07,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.754876,-94.847345",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.754876%20-94.847345,"https://www.google.com/maps?q=39.754876,-94.847345&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_c3372d5db7c1,19018,28,Missouri,,,40.333401,-94.870279,167024.3,42.23,4394290.75,0.1,0.3,233477.1559331723,1.0,0.2353,0.9007,29.05,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/40.333401,-94.870279",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2040.333401%20-94.870279,"https://www.google.com/maps?q=40.333401,-94.870279&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_72a06f29fc02,19023,29,Missouri,,,38.959956,-94.364767,150956.72,42.23,3971564.12,0.1,0.3,378526.29733184376,1.0,0.2353,0.902,29.05,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/38.959956,-94.364767",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2038.959956%20-94.364767,"https://www.google.com/maps?q=38.959956,-94.364767&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_1c895c268827,19146,30,Missouri,,,39.158788,-91.910239,188707.93,42.23,4964771.66,0.1,0.3,400128.4379622072,1.0,0.2353,0.8972,29.03,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.158788,-91.910239",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.158788%20-91.910239,"https://www.google.com/maps?q=39.158788,-91.910239&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
missouri_ad7f24469c6b,19207,31,Missouri,,,39.168452,-94.645873,222169.69,42.23,5845126.8,0.1,0.3,356795.8407247527,1.0,0.2353,0.8944,29.02,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/39.168452,-94.645873",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2039.168452%20-94.645873,"https://www.google.com/maps?q=39.168452,-94.645873&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
