id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
florida_f1719209bb3e,285,258,Florida,,,30.444791,-81.559401,1193866.75,54.57,40588019.23,0.1,0.3,503851.1386025447,1.0,0.1569,0.7857,35.48,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.444791,-81.559401",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.444791%20-81.559401,"https://www.google.com/maps?q=30.444791,-81.559401&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_6ad5a2e60bb5,286,259,Florida,,,28.461487,-81.439561,265372.28,54.57,9021890.59,0.1,0.3,746852.0875695837,1.0,0.1569,0.8566,35.48,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.461487,-81.439561",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.461487%20-81.439561,"https://www.google.com/maps?q=28.461487,-81.439561&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_467e520d17cf,287,260,Florida,,,30.283732,-81.511672,221279.22,54.57,7522853.98,0.1,0.3,525027.7626998178,1.0,0.1569,0.8595,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.283732,-81.511672",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.283732%20-81.511672,"https://www.google.com/maps?q=30.283732,-81.511672&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_e21648670e9b,288,261,Florida,,,30.372934,-81.788998,216063.01,54.57,7345517.92,0.1,0.3,502824.11229924654,1.0,0.1569,0.8601,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.372934,-81.788998",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.372934%20-81.788998,"https://www.google.com/maps?q=30.372934,-81.788998&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_4ff16aae87a7,289,262,Florida,,,30.372632,-81.779146,204500.87,54.57,6952438.57,0.1,0.3,503246.8200154581,1.0,0.1569,0.8608,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.372632,-81.779146",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.372632%20-81.779146,"https://www.google.com/maps?q=30.372632,-81.779146&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_64baa1e5e31e,290,263,Florida,,,26.29005,-80.161011,150163.91,54.57,5105138.97,0.1,0.3,1050161.759498165,1.0,0.1569,0.8649,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.29005,-80.161011",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.29005%20-80.161011,"https://www.google.com/maps?q=26.29005,-80.161011&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_704d8b78687b,291,264,Florida,,,26.127352,-80.260362,139505.1,54.57,4742770.23,0.1,0.3,1065512.1162455876,1.0,0.1569,0.866,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.127352,-80.260362",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.127352%20-80.260362,"https://www.google.com/maps?q=26.127352,-80.260362&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_80010d14e668,292,265,Florida,,,30.33674,-81.741619,114298.13,54.57,3885806.1,0.1,0.3,509058.97485155513,1.0,0.1569,0.8678,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.33674,-81.741619",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.33674%20-81.741619,"https://www.google.com/maps?q=30.33674,-81.741619&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_44f44afc6def,293,266,Florida,,,28.170888,-80.664292,104912.4,54.57,3566718.4,0.1,0.3,810146.6248182124,1.0,0.1569,0.8684,35.48,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.170888,-80.664292",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.170888%20-80.664292,"https://www.google.com/maps?q=28.170888,-80.664292&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_0abe5d7f6bc1,294,267,Florida,,,25.804863,-80.314255,162606.43,54.57,5528148.69,0.1,0.3,1101474.134823008,1.0,0.1569,0.863,35.47,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.804863,-80.314255",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.804863%20-80.314255,"https://www.google.com/maps?q=25.804863,-80.314255&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_ffee0c342aa4,295,268,Florida,,,28.821927,-81.319244,151559.28,54.57,5152577.51,0.1,0.3,707421.654895115,1.0,0.1569,0.8647,35.47,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.821927,-81.319244",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.821927%20-81.319244,"https://www.google.com/maps?q=28.821927,-81.319244&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_d5a1961bcaa4,296,269,Florida,,,28.555252,-81.346393,150611.34,54.57,5120350.29,0.1,0.3,738592.7318330074,1.0,0.1569,0.8646,35.47,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.555252,-81.346393",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.555252%20-81.346393,"https://www.google.com/maps?q=28.555252,-81.346393&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_d9f54569373f,297,270,Florida,,,27.406623,-82.561767,144590.17,54.57,4915647.91,0.1,0.3,852823.9139148507,1.0,0.1569,0.8647,35.47,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.406623,-82.561767",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.406623%20-82.561767,"https://www.google.com/maps?q=27.406623,-82.561767&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_3a48b624e51b,298,271,Florida,,,26.709217,-80.663385,120499.34,54.57,4096629.32,0.1,0.3,982703.4919664116,1.0,0.1569,0.8666,35.47,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.709217,-80.663385",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.709217%20-80.663385,"https://www.google.com/maps?q=26.709217,-80.663385&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
