id,name,state,city,latitude,longitude,roof_area_sqft,roof_over_100k,roof_area_score,roof_threshold_bonus,annual_rain_inches,annual_precip_score,annual_capture_gallons,annual_capture_score,cooling_degree_days,cooling_degree_days_score,water_cost,water_cost_score,state_policy_score,local_incentive_score,cooling_tower_score,cooling_confidence,building_type_score,facility_score,improvement_value_score,flood_score,water_stress_score,esg_score,leed_score,energy_star_score,opportunity_type,explanation,visual_notes,cooling_tower_distance_m,facility_distance_m,energy_star_distance_m,leed_distance_m,policy_notes,building_perimeter_ft,bbox_width_ft,bbox_height_ft,bbox_area_sqft,elongation_ratio,rectangularity_score,shape_compactness,perimeter_score,rectangular_roof_score,compact_roof_score,elongation_penalty_score,roof_geometry_quality_score,base_viability_score,confidence_multiplier,final_viability_score,global_rank,state_rank,building_name,short_address,zip_code
florida_db39b2243af4,Candidate florida_db39b2243af4,Florida,Unknown City,28.394624,-81.527161,563166.46,True,0.0071,1,54.57,0.8812,19146032.09,0.0306,355,1.0,37,0.1569,0,0,0.1,0.3,0.0071,1.0,0.2813,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,752234.1855339721,239.5812542367,,,,3631.36,456.89,1361.34,621982.63,2.9796,0.9054,0.5367,0.0446,0.9054,0.5367,0.9249,0.7803,0.396747,0.88,34.91,882,839,Candidate florida_db39b2243af4,,
florida_15c50e09de33,Candidate florida_15c50e09de33,Florida,Unknown City,28.0302,-82.048219,322804.99,True,0.0034,1,54.57,0.8812,10974436.75,0.017,355,1.0,37,0.1569,0,0,0.1,0.3,0.0034,1.0,0.2766,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,783639.1338388851,126.5933682694,,,,2817.87,1119.77,294.59,329873.04,3.8011,0.9786,0.5109,0.0299,0.9786,0.5109,0.8937,0.7979,0.396672,0.88,34.91,883,840,Candidate florida_15c50e09de33,,
florida_21ef30d41d34,Candidate florida_21ef30d41d34,Florida,Unknown City,30.348118,-81.742785,273388.01,True,0.0026,1,54.57,0.8812,9294402.25,0.0141,355,1.0,37,0.1569,0,0,0.1,0.3,0.0026,1.0,0.2755,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,507642.0067257134,123.2150677051,,,,2484.72,311.53,934.46,291112.32,2.9996,0.9391,0.5565,0.0239,0.9391,0.5565,0.9241,0.8022,0.39672,0.88,34.91,884,841,Candidate florida_21ef30d41d34,,
florida_b77eb309556e,Candidate florida_b77eb309556e,Florida,Unknown City,27.941758,-82.357578,263623.78,True,0.0025,1,54.57,0.8812,8962446.65,0.0136,355,1.0,37,0.1569,0,0,0.1,0.3,0.0025,1.0,0.2754,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,788913.4029634239,40.7753714022,,,,2275.05,659.96,470.88,310761.96,1.4015,0.8483,0.64,0.0202,0.8483,0.64,0.9848,0.8027,0.396705,0.88,34.91,885,842,Candidate florida_b77eb309556e,,
kentucky_0935f4b276d6,Candidate kentucky_0935f4b276d6,Kentucky,Unknown City,38.171097,-82.617991,271901.48,True,0.0026,1,48.98,0.761,8296948.59,0.0125,35,0.0986,33,0.1176,0,0,0.8,0.75,0.0026,1.0,0.2573,0.0,0.0,0.4,0.0872,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong rainfall potential, very high annual capture potential, strong nearby cooling demand signal, strong industrial or regulated facility context.",Very large roof catchment area; Strong nearby cooling tower evidence; Near industrial or regulated facility context; Near sustainability-certified building context,215.3256208984,50.2561878822,,,,4039.06,1118.67,497.54,556583.07,2.2484,0.4885,0.2094,0.0519,0.4885,0.2094,0.9526,0.4836,0.359854,0.97,34.91,886,2,Candidate kentucky_0935f4b276d6,,
florida_4629cdaa8741,Candidate florida_4629cdaa8741,Florida,Unknown City,26.15208,-81.783875,223084.39,True,0.0019,1,54.57,0.8812,7584224.55,0.0113,355,1.0,37,0.1569,0,0,0.1,0.3,0.0019,1.0,0.2746,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1019944.0886354798,16.9379170763,,,,2050.92,516.42,521.61,269369.84,1.01,0.8282,0.6665,0.0161,0.8282,0.6665,0.9996,0.8059,0.396723,0.88,34.91,887,843,Candidate florida_4629cdaa8741,,
florida_7d5a68ec032f,Candidate florida_7d5a68ec032f,Florida,Unknown City,25.881119,-80.384271,198789.71,True,0.0015,1,54.57,0.8812,6758275.64,0.0099,355,1.0,37,0.1569,0,0,0.1,0.3,0.0015,1.0,0.2741,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1090102.7247563263,117.5514031385,,,,2158.12,843.66,241.53,203769.2,3.493,0.9756,0.5364,0.018,0.9756,0.5364,0.9054,0.8078,0.396723,0.88,34.91,888,844,Candidate florida_7d5a68ec032f,,
florida_7cd13786a059,Candidate florida_7cd13786a059,Florida,Unknown City,27.892282,-82.675172,197213.67,True,0.0015,1,54.57,0.8812,6704694.83,0.0098,355,1.0,37,0.1569,0,0,0.1,0.3,0.0015,1.0,0.274,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,790818.2080139513,60.2901887414,,,,1989.32,394.8,573.97,226603.36,1.4538,0.8703,0.6262,0.015,0.8703,0.6262,0.9828,0.8074,0.396663,0.88,34.91,889,845,Candidate florida_7cd13786a059,,
florida_a9d82dd3a96e,Candidate florida_a9d82dd3a96e,Florida,Unknown City,30.439434,-86.641262,193560.58,True,0.0014,1,54.57,0.8812,6580500.33,0.0096,355,1.0,37,0.1569,0,0,0.1,0.3,0.0014,1.0,0.274,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,588045.1239634148,41.8374884755,,,,1967.79,468.94,477.83,224073.6,1.019,0.8638,0.6282,0.0146,0.8638,0.6282,0.9993,0.8084,0.396744,0.88,34.91,890,846,Candidate florida_a9d82dd3a96e,,
florida_49f2e95b0ffd,Candidate florida_49f2e95b0ffd,Florida,Unknown City,30.380617,-81.785604,178553.43,True,0.0012,1,54.57,0.8812,6070300.6,0.0087,355,1.0,37,0.1569,0,0,0.1,0.3,0.0012,1.0,0.2736,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,502029.1035995701,117.4951079994,,,,1862.6,569.75,364.51,207679.57,1.5631,0.8598,0.6468,0.0127,0.8598,0.6468,0.9786,0.809,0.396678,0.88,34.91,891,847,Candidate florida_49f2e95b0ffd,,
florida_de9b6dcf5a34,Candidate florida_de9b6dcf5a34,Florida,Unknown City,26.695243,-80.672964,161236.94,True,0.0009,1,54.57,0.8812,5481589.99,0.0078,355,1.0,37,0.1569,0,0,0.1,0.3,0.0009,1.0,0.2733,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,984034.174864142,189.6075546307,,,,1794.94,311.53,587.03,182877.46,1.8843,0.8817,0.6289,0.0115,0.8817,0.6289,0.9664,0.8102,0.396669,0.88,34.91,892,848,Candidate florida_de9b6dcf5a34,,
florida_a5c4804dd435,Candidate florida_a5c4804dd435,Florida,Unknown City,28.662518,-81.417999,154703.14,True,0.0008,1,54.57,0.8812,5259459.67,0.0074,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2732,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,723213.3560266976,5.310160471,,,,1716.35,483.92,376.68,182282.99,1.2847,0.8487,0.6599,0.0101,0.8487,0.6599,0.9892,0.8107,0.396666,0.88,34.91,893,849,Candidate florida_a5c4804dd435,,
florida_0fe54018b9a9,Candidate florida_0fe54018b9a9,Florida,Unknown City,26.762951,-80.12728,152134.25,True,0.0008,1,54.57,0.8812,5172124.83,0.0072,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2731,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,996404.0175711222,116.8586124308,,,,1717.82,306.06,571.43,174891.87,1.8671,0.8699,0.6479,0.0101,0.8699,0.6479,0.9671,0.8116,0.39675,0.88,34.91,894,850,Candidate florida_0fe54018b9a9,,
florida_08526b22119b,Candidate florida_08526b22119b,Florida,Unknown City,26.258515,-80.128518,147265.76,True,0.0007,1,54.57,0.8812,5006610.24,0.007,355,1.0,37,0.1569,0,0,0.1,0.3,0.0007,1.0,0.2731,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1055076.9332239777,0.8969709548,,,,1726.55,466.39,358.38,167144.85,1.3014,0.8811,0.6208,0.0103,0.8811,0.6208,0.9886,0.8115,0.396699,0.88,34.91,895,851,Candidate florida_08526b22119b,,
florida_651400b51daa,Candidate florida_651400b51daa,Florida,Unknown City,25.790609,-80.356757,144770.82,True,0.0007,1,54.57,0.8812,4921789.49,0.0068,355,1.0,37,0.1569,0,0,0.1,0.3,0.0007,1.0,0.273,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1101697.834004427,95.0772522471,,,,1866.35,736.65,196.73,144921.15,3.7445,0.999,0.5223,0.0128,0.999,0.5223,0.8959,0.8115,0.396675,0.88,34.91,896,852,Candidate florida_651400b51daa,,
florida_2fe273e0ced5,Candidate florida_2fe273e0ced5,Florida,Unknown City,27.965966,-82.502533,137332.27,True,0.0006,1,54.57,0.8812,4668900.29,0.0064,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2728,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,783730.4508393215,23.3854605781,,,,1695.22,308.61,492.49,151987.34,1.5958,0.9036,0.6005,0.0097,0.9036,0.6005,0.9774,0.8123,0.396708,0.88,34.91,897,853,Candidate florida_2fe273e0ced5,,
florida_361fa722856b,Candidate florida_361fa722856b,Florida,Unknown City,27.373784,-82.527109,125366.5,True,0.0004,1,54.57,0.8812,4262098.69,0.0057,355,1.0,37,0.1569,0,0,0.1,0.3,0.0004,1.0,0.2726,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,857334.337828831,122.3522307303,,,,1549.42,314.46,463.92,145884.28,1.4753,0.8594,0.6562,0.0071,0.8594,0.6562,0.982,0.8128,0.396654,0.88,34.91,898,854,Candidate florida_361fa722856b,,
florida_9cf945adb9f0,Candidate florida_9cf945adb9f0,Florida,Unknown City,30.376292,-81.794514,123083.36,True,0.0004,1,54.57,0.8812,4184478.53,0.0056,355,1.0,37,0.1569,0,0,0.1,0.3,0.0004,1.0,0.2726,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,502202.9407119912,85.1362132469,,,,1672.17,646.81,196.0,126774.76,3.3001,0.9709,0.5532,0.0093,0.9709,0.5532,0.9127,0.8131,0.396678,0.88,34.91,899,855,Candidate florida_9cf945adb9f0,,
florida_f2966ffdc69a,Candidate florida_f2966ffdc69a,Florida,Unknown City,27.949038,-82.32969,118017.0,True,0.0003,1,54.57,0.8812,4012236.93,0.0053,355,1.0,37,0.1569,0,0,0.1,0.3,0.0003,1.0,0.2725,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,788457.9552066866,163.5411017436,,,,1509.6,333.08,411.38,137022.45,1.2351,0.8613,0.6508,0.0064,0.8613,0.6508,0.9911,0.8136,0.396687,0.88,34.91,900,856,Candidate florida_f2966ffdc69a,,
florida_8f3d56586366,Candidate florida_8f3d56586366,Florida,Unknown City,28.422416,-81.411808,113911.45,True,0.0002,1,54.57,0.8812,3872660.1,0.0051,355,1.0,37,0.1569,0,0,0.1,0.3,0.0002,1.0,0.2724,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,752481.1099028359,115.9440871717,,,,1604.91,416.35,291.53,121378.52,1.4282,0.9385,0.5557,0.0081,0.9385,0.5557,0.9838,0.8136,0.396648,0.88,34.91,901,857,Candidate florida_8f3d56586366,,
florida_2b39bcac40b3,Candidate florida_2b39bcac40b3,Florida,Unknown City,28.50671,-81.429525,108712.04,True,0.0001,1,54.57,0.8812,3695895.18,0.0048,355,1.0,37,0.1569,0,0,0.1,0.3,0.0001,1.0,0.2723,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,741695.5656128097,61.7834862014,,,,1434.3,305.69,416.02,127173.15,1.3609,0.8548,0.6641,0.005,0.8548,0.6641,0.9863,0.8144,0.396693,0.88,34.91,902,858,Candidate florida_2b39bcac40b3,,
florida_11a1fe32b67a,Candidate florida_11a1fe32b67a,Florida,Unknown City,28.507667,-81.432288,104182.0,True,0.0001,1,54.57,0.8812,3541886.91,0.0045,355,1.0,37,0.1569,0,0,0.1,0.3,0.0001,1.0,0.2722,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,741489.8328514632,113.7258794076,,,,1506.74,191.38,571.88,109446.39,2.9882,0.9519,0.5767,0.0063,0.9519,0.5767,0.9246,0.8151,0.396741,0.88,34.91,903,859,Candidate florida_11a1fe32b67a,,
florida_ceef4e318b6d,Candidate florida_ceef4e318b6d,Florida,Unknown City,25.918372,-80.226877,103576.92,True,0.0001,1,54.57,0.8812,3521315.94,0.0045,355,1.0,37,0.1569,0,0,0.1,0.3,0.0001,1.0,0.2722,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1091214.985576793,56.5903028659,,,,1429.6,520.44,222.52,115808.31,2.3388,0.8944,0.6369,0.0049,0.8944,0.6369,0.9492,0.8152,0.396753,0.88,34.91,904,860,Candidate florida_ceef4e318b6d,,
